Customer ID,Nationality,SAS Nationality,Name,Family Name,EducationLevel,Gender,BirthDate,Marital Status,No Of Dependents,Mobile Contact,Home Contact,Email Address,Residential Type,Residential Address 1,Residential Address 2,PostalCode
3423,SG,SG,GRACE,AW,Below Secondary,F,17/1/1954,Divorced,5,81991822,69827033,Graceaw3423@Gmail.Com,HDB3,Blk 115 Aljunied Avenue 2,#04-305,380115
3424,IN,No,IKRAM,BASU,Diploma,M,27/2/1986,Married,0,87555932,68370214,Ikrambasu3424@Gmail.Com,HDB5,1 East Coast Road,#11-862,450001
3425,SG,SG,DARREN,LEO,Below Secondary,M,6/10/1949,Divorced,1,80192383,68732894,Darrenleo3425@Gmail.Com,HDB5,Blk 113 Lorong 3 Geylang,#12-529,381113
3426,ID,No,SOORYADEE,JOHAN,Post Secondary,M,29/3/1955,Married,0,89191912,62474516,Sooryadeejohan3426@Gmail.Com,HDB5,101 Serangoon North Avenue 1,#09-803,550101
3427,SG,SG,FAITH,LOCK,University,F,6/12/1974,Single,0,89344111,63498980,Faithlock3427@Gmail.Com,PC,590 Yio Chu Kang Road,#06-11 Tho,787068
3428,MY,No,ATIKO,DEEPALI,Post Secondary,M,16/6/1972,Married,3,87746473,63949438,Atikodeepali3428@Gmail.Com,HDB5,101A Punggol Field,#08-484,821101
3429,IN,No,PADMAVATI,DATTA,Diploma,F,16/4/1974,Married,1,85562733,65849430,Padmavatidatta3429@Gmail.Com,HDB4,2A Lorong Lew Lian,#03-01,532002
3430,SG,SG,RACHEL,ONG,University,F,2/12/1969,Married,0,81003845,69568595,Rachelong3430@Gmail.Com,HDB4,Blk 12 Farrer Park Road,#01-317,210012
3431,ID,No,SUSANTI,KURNIAWAN,Diploma,F,25/10/1948,Widowed,0,82666382,60492344,Susantikurniawan3431@Gmail.Com,PC,491 Yio Chu Kang Road,#12-39 Sea,787078
3432,MY,No,DIAN,BASU,University,F,11/2/1967,Married,1,85008543,62958879,Dianbasu3432@Gmail.Com,HDB3,307B Ang Mo Kio Avenue 1,#08-429,562307
3433,SG,SG,AUDREY,FANG,Diploma,F,21/3/1974,Married,5,89341587,64212414,Audreyfang3433@Gmail.Com,HDB4,281D Jurong West Street 23,#13-148,644281
3434,CN,No,XIAOXIN,LU,Secondary,F,27/1/1964,Married,4,89985733,64469861,Xiaoxinlu3434@Gmail.Com,HDB3,9 Bedok Reservoir View,#03-140,478930
3435,MY,No,SARAH,BUDAKUTI,University,F,14/2/1949,Widowed,0,89910093,67899023,Sarahbudakuti3435@Gmail.Com,HDB4,102 Rivervale Walk,#16-153,540102
3436,US,No,MAY,KING,Post Secondary,F,28/11/1939,Married,4,89338006,67239054,Mayking3436@Gmail.Com,SDH,105 Springleaf Avenue,,788500
3437,CN,No,GUANGLI,HUANG,University,M,15/11/1989,Married,0,89918222,65566960,Guanglihuang3437@Gmail.Com,HDB2,22 Sin Ming Road,#13-210,570022
3438,SG,SG,LINSEY,CHEUNG,Below Secondary,F,1/8/1965,Single,0,89335688,69872110,Linseycheung3438@Gmail.Com,PC,2 River Valley Close,#08-278 Th,238428
3439,SG,SG,VICTORIA,CHONG,Secondary,F,1/4/1954,Married,2,89335464,66764283,Victoriachong3439@Gmail.Com,BUN,78 Lornie Road,,298694
3440,SG,SG,DOREEN,YONG,University,F,14/12/1956,Married,1,80338475,63445859,Doreenyong3440@Gmail.Com,HDB4,2C Geylang Serai,#17-33,405002
3441,CN,No,HAO,DING,Diploma,M,18/10/1986,Married,0,80882733,60458786,Haoding3441@Gmail.Com,HDB4,Blk 1 Maude Road,#07-317,200001
3442,SG,SG,MEI LI,WEE,Secondary,F,24/6/1959,Married,2,89333593,62131544,MeiLiwee3442@Gmail.Com,SDH,47 Hazel Park Terrace,,689675
3443,SG,SG,KWANG YANG,THIAM,University,M,7/11/1972,Married,1,85563882,65849430,KwangYangthiam3443@Gmail.Com,HDB4,2A Lorong Lew Lian,#03-01,532002
3444,SG,SG,AUDREY,YAP,Diploma,F,23/9/1984,Single,0,89333236,61411441,Audreyyap3444@Gmail.Com,HDB5,9 Teck Whye Lane,#09-256,680009
3445,SG,SG,MEGAN,LEUNG,Below Secondary,F,9/12/1951,Married,0,87117365,69174275,Meganleung3445@Gmail.Com,HDB3,9 Bedok Reservoir View,#09-140,478930
3446,SG,SG,ERRICA,HO,Secondary,F,14/2/1986,Married,0,89902344,62566541,Erricaho3446@Gmail.Com,HDB3,690 Choa Chu Kang Crescent,#07-278,680690
3447,SG,SG,SEAN,LAU,Post Secondary,M,17/10/1956,Married,1,89005951,69475549,Seanlau3447@Gmail.Com,HDB4,3 Marine Terrace,#08-282,440003
3448,SG,SG,DARREN,LOW,Below Secondary,M,8/11/1959,Married,0,87665855,68530400,Darrenlow3448@Gmail.Com,HDB5,102 Punggol Field,#03-01,820102
3449,SG,SG,KIMBERLY,SIM,Secondary,F,3/1/1979,Married,0,87746483,69732756,Kimberlysim3449@Gmail.Com,HDB5,Blk 253 Kim Keat Avenue,#11-317,310253
3450,SG,SG,GRACE,TANG,University,F,10/8/1960,Single,0,84755582,66955000,Gracetang3450@Gmail.Com,HDB5,658 Choa Chu Kang Crescent,#13-57,680658
3451,SG,SG,QI EN,LOH,Below Secondary,F,16/10/1986,Single,0,89910933,65996589,QiEnloh3451@Gmail.Com,HDB5,234 Yishun Street 21,#07-432,760234
3452,SG,SG,DAWN,SEAH,Below Secondary,F,19/9/1949,Divorced,0,85573811,60599595,Dawnseah3452@Gmail.Com,HDB5,932 Yishun Central 1,#03-95,760932
3453,SG,SG,DOROTHY,CHOO,University,F,8/3/1954,Divorced,0,85001033,67445040,Dorothychoo3453@Gmail.Com,HDB5,570 Hougang St 51,#15-387,530570
3454,SG,SG,ALEXIS,FWA,Secondary,M,20/3/1954,Divorced,0,85662833,68586340,Alexisfwa3454@Gmail.Com,HDB4,405 Ang Mo Kio Avenue 10,#03-675,560405
3455,SG,SG,ELVIN,THIAM,Below Secondary,M,1/11/1938,Single,0,80990484,68875214,Elvinthiam3455@Gmail.Com,HDB4,671A Jalan Damai,#15-746,411671
3456,SG,SG,SIMON,TOH,University,M,1/7/1984,Single,0,80038485,69599966,Simontoh3456@Gmail.Com,HDB5,403 Bedok North Ave 3,#06-247,460403
3457,SG,SG,VINCENT,CHIAM,Diploma,M,14/4/1959,Single,0,87204475,64855949,Vincentchiam3457@Gmail.Com,HDB5,110 Mcnair Road,#04-263,320110
3458,SG,SG,JOSHUA,LIM,Secondary,M,15/11/1969,Single,0,89910394,65645557,Joshualim3458@Gmail.Com,HDB5,129 Yishun Street 11,#01-271,760129
3459,SG,SG,ISABEL,LU,Below Secondary,F,4/1/1939,Widowed,0,84992933,66943904,Isabellu3459@Gmail.Com,HDB5,125 Hougang Avenue 1,#09-1478,530125
3460,SG,SG,JENIFER,KONG,Below Secondary,F,24/2/1949,Widowed,0,89287577,69595859,Jeniferkong3460@Gmail.Com,HDB5,228 Serangoon Avenue 4,#07-63,550228
3461,IN,No,MADHULLA,CHADHA,University,M,26/9/1979,Single,0,87398857,60348588,Madhullachadha3461@Gmail.Com,HDB2,6 Yung Ping Road,#14-24,610006
3462,SG,SG,DAWN,HAN,Below Secondary,F,28/1/1968,Married,3,80048475,65485549,Dawnhan3462@Gmail.Com,DH,8A Transit Road,,778881
3463,SG,SG,JOSHUA,TAN,Below Secondary,M,2/11/1969,Single,0,80003844,62858866,Joshuatan3463@Gmail.Com,HDB2,52A Circuit Road,#15-01,371052
3464,SG,SG,DARREN,PHUA,University,M,25/2/1974,Married,3,83372833,69495699,Darrenphua3464@Gmail.Com,TH,14 Elite Terrace,,458756
3465,SG,SG,JUDY,YEO,Below Secondary,F,10/5/1937,Widowed,0,87373400,65939596,Judyyeo3465@Gmail.Com,HDB5,199C Punggol Field,#03-433,823199
3466,SG,SG,WINNY,LAM,Post Secondary,F,12/1/1962,Single,0,89319867,64545758,Winnylam3466@Gmail.Com,HDB4,9 Bedok Reservoir View,#14-372,478930
3467,SG,SG,ANGELINA,CHONG,University,F,17/1/1949,Single,0,89319721,64124154,Angelinachong3467@Gmail.Com,AP,80 Miltonia Close,#02-817 Th,768226
3468,SG,SG,AH KOW,BAI,Below Secondary,M,28/3/1954,Divorced,0,89917364,64999949,AhKowbai3468@Gmail.Com,HDB5,250C Compassvale Street,#03-61,543250
3469,SG,SG,BOBBY,SEAH,Secondary,M,17/11/1984,Married,1,84475881,69382874,Bobbyseah3469@Gmail.Com,DH,1 Andrew Road,,299940
3470,SG,SG,PIPER,KANG,Below Secondary,M,26/9/1973,Married,2,80093844,69039923,Piperkang3470@Gmail.Com,HDB5,Blk 31 Kelantan Lane,#12-317,200031
3471,SG,SG,ASHER,CHEW,Below Secondary,M,25/1/1980,Single,0,85668788,62149595,Asherchew3471@Gmail.Com,HDB5,418 Ang Mo Kio Avenue 10,#13-1043,560418
3472,PH,No,FERMIN,CALACAL,University,M,19/3/1974,Married,1,89315765,68993718,Fermincalacal3472@Gmail.Com,HDB3,23 Sin Ming Road,#16-11,570023
3473,SG,SG,MEI LI,NG,Diploma,F,28/10/1984,Single,0,80029444,60410058,MeiLing3473@Gmail.Com,HDB5,437 Fajar Road,#13-374,670437
3474,SG,SG,WINNY,LEONG,Diploma,F,15/11/1935,Widowed,2,86602111,69495989,Winnyleong3474@Gmail.Com,HDB5,755 Choa Chu Kang North 5,#08-107,680755
3475,SG,SG,JEAN,FONG,University,F,18/12/1949,Single,0,85669433,62010585,Jeanfong3475@Gmail.Com,HDB5,715  Yishun Street 71,#06-280,760715
3476,SG,SG,JACKSON,LAN,Secondary,M,16/9/1947,Married,1,89229304,64925400,Jacksonlan3476@Gmail.Com,HDB3,214 Bedok North Street 1,#08-305,460214
3477,SG,SG,KIMBERLY,CHIAM,Secondary,F,19/5/1938,Widowed,1,85994301,64945904,Kimberlychiam3477@Gmail.Com,HDB3,Blk 12 Joo Seng Road,#14-305,360012
3478,SG,SG,WALTER,LIN,Diploma,M,13/5/1984,Single,0,85004331,64389529,Walterlin3478@Gmail.Com,HDB5,305 Yishun Central,#08-175,760305
3479,SG,SG,SCARLET,LAM,Post Secondary,F,14/3/1986,Single,0,80059666,62925959,Scarletlam3479@Gmail.Com,HDB5,323C Sengkang East Way,#14-593,543323
3480,SG,SG,HARRY,LOCK,Diploma,M,4/1/1959,Married,1,87881083,69924547,Harrylock3480@Gmail.Com,HDB4,265 Toh Guan Road,#01-429,600265
3481,SG,SG,SAM,LOO,University,M,23/4/1959,Single,0,82938955,66892235,Samloo3481@Gmail.Com,HDB5,247 Kim Keat Link,#04-43,310247
3482,SG,SG,ANGELINA,CHIA,Below Secondary,F,11/12/1979,Married,3,89304881,69539589,Angelinachia3482@Gmail.Com,BUN,15 Lentor Place,,789000
3483,SG,SG,LUCAS,HO,Secondary,M,17/11/1968,Married,1,84899203,62432613,Lucasho3483@Gmail.Com,HDB5,660 Hougang Avenue 8,#05-467,530660
3484,SG,SG,ANDRE,ONG,Post Secondary,M,15/7/1954,Divorced,0,81988395,62530895,Andreong3484@Gmail.Com,HDB5,655 Woodlands Ring Road,#10-318,730655
3485,SG,SG,SANDY,ZHANG,Secondary,F,27/7/1949,Divorced,0,80285804,69840904,Sandyzhang3485@Gmail.Com,HDB5,43 Lorong 5 Toa Payoh,#13-129,310043
3486,SG,SG,VICTORIA,PONG,University,F,1/9/1946,Divorced,0,84475555,64029000,Victoriapong3486@Gmail.Com,HDB5,408A Fernvale Road,#11-26,791408
3487,SG,SG,MAGGIE,PANG,University,F,12/6/1961,Single,0,89111293,65235020,Maggiepang3487@Gmail.Com,HDB5,650 Hougang Avenue 8,#12-329,530650
3488,SG,SG,GRACE,HUIN,Diploma,F,11/7/1981,Single,0,86777394,60455844,Gracehuin3488@Gmail.Com,HDB5,831 Hougang Central,#07-518,530831
3489,SG,SG,DOROTHY,CHONG,Post Secondary,F,20/2/1984,Single,0,89296935,60221554,Dorothychong3489@Gmail.Com,HDB5,465 Choa Chu Kang Avenue 4,#16-13,680465
3490,SG,SG,HELEN,BAI,Post Secondary,F,18/6/1975,Single,0,89175520,65239082,Helenbai3490@Gmail.Com,HDB3,Blk 14 Joo Seng Road,#01-529,360014
3491,SG,SG,RICK,SIM,Secondary,M,20/10/1984,Married,2,82930045,62069090,Ricksim3491@Gmail.Com,HDB4,445 Hougang Avenue 8,#06-1609,530445
3492,SG,SG,JIALE,CHOO,University,M,25/3/1973,Married,2,82089384,62399666,Jialechoo3492@Gmail.Com,HDB5,101 Pasir Ris Street 12,#08-13,510101
3493,SG,SG,KANE,FWA,University,M,22/2/1972,Married,0,89174944,62422424,Kanefwa3493@Gmail.Com,HDB2,3 Upper Boon Keng Road,#01-01,380003
3494,SG,SG,OWEN,CHIAM,University,M,27/3/1979,Single,0,89292798,63612454,Owenchiam3494@Gmail.Com,HDB5,35 Bedok South Avenue 2,#09-427,460035
3495,SG,SG,JOHN,HOH,University,M,16/8/1959,Married,0,89919835,65249023,Johnhoh3495@Gmail.Com,HDB4,5 Joo Koon Crescent,#13-633,629009
3496,US,No,BRYANT,LEWIS,University,M,4/11/1964,Married,4,85749390,67239054,Bryantlewis3496@Gmail.Com,SDH,105 Springleaf Avenue,,788500
3497,CN,No,WEIYAO,GENG,Diploma,M,4/7/1979,Single,0,82993311,68499342,Weiyaogeng3497@Gmail.Com,HDB3,Blk 303 Tampines Street 32,#11-305,520303
3498,SG,SG,WISTON,HUIN,Post Secondary,M,7/5/1984,Married,0,84005822,60103894,Wistonhuin3498@Gmail.Com,HDB4,Blk 19 Balam Road,#14-564,370019
3499,SG,SG,JOHN,WONG,Diploma,M,9/7/1959,Single,0,89200049,62502023,Johnwong3499@Gmail.Com,HDB5,Blk 301 Ubi Avenue 1,#15-529,400301
3500,SG,SG,BELLA,GAN,University,F,17/10/1986,Married,0,99983844,64788678,Bellagan3500@Gmail.Com,HDB5,Blk 25 Owen Road,#09-317,210025
3501,SG,SG,AARON,CHEONG,Post Secondary,M,6/8/1974,Single,0,85570202,64747594,Aaroncheong3501@Gmail.Com,HDB3,Blk 14 Haig Road,#15-305,430014
3502,SG,SG,GEORGE,LONG,Diploma,M,12/7/1973,Single,0,85503030,62148848,Georgelong3502@Gmail.Com,HDB4,225 Pending Road,#11-157,670225
3503,SG,SG,WEI LIANG,CHEUNG,University,M,3/11/1979,Married,2,89958502,61538675,WeiLiangcheung3503@Gmail.Com,HDB5,Blk 801 French Road,#13-317,200801
3504,SG,SG,ISABELLE,KOH,Post Secondary,F,26/9/1979,Married,1,89394455,66832285,Isabellekoh3504@Gmail.Com,HDB3,110 Bukit Batok West Avenue 6,#01-698,650110
3505,SG,SG,MU LAN,TEO,University,F,3/6/1974,Married,1,85938111,65239230,MuLanteo3505@Gmail.Com,HDB5,Blk 808 French Road,#18-317,200808
3506,SG,SG,FRANKIE,TAY,Secondary,M,25/4/1959,Single,0,88392956,65399903,Frankietay3506@Gmail.Com,HDB5,751 Woodlands Circle,#07-592,730751
3507,SG,SG,DAWN,CHOO,Secondary,F,24/7/1969,Single,0,98982739,64299596,Dawnchoo3507@Gmail.Com,HDB3,Blk 1 Eunos Crescent,#10-305,400001
3508,SG,SG,MANDY,SENG,Post Secondary,F,20/5/1981,Married,0,84957223,68370214,Mandyseng3508@Gmail.Com,HDB5,1 East Coast Road,#11-862,450001
3509,AU,No,LILY,MARTIN,Below Secondary,F,12/10/1939,Widowed,0,89489389,65056658,Lilymartin3509@Gmail.Com,HDB3,Blk 157 Simei Road,#19-305,520157
3510,SG,SG,WEI LOONG,ZENG,Below Secondary,M,4/4/1954,Divorced,0,82075031,61904854,WeiLoongzeng3510@Gmail.Com,HDB4,589 Upper Changi Road,#16-228,487000
3511,IN,No,ICHARIA,GARG,University,F,6/4/1962,Married,1,82039485,65232600,Ichariagarg3511@Gmail.Com,PC,32 Canberra Drive,#02-43 Yis,768425
3512,SG,SG,CAVIN,CHEN,Secondary,M,18/3/1974,Married,2,85729000,62125898,Cavinchen3512@Gmail.Com,SH,802 French Road,,200802
3513,SG,SG,DAISY,YEO,University,F,23/8/1984,Married,2,83948902,65667458,Daisyyeo3513@Gmail.Com,HDB4,36 Tuas Avenue 8,#12-364,639250
3514,SG,SG,KATE,XU,Below Secondary,F,26/4/1974,Married,2,89277906,62100649,Katexu3514@Gmail.Com,PC,Blk 84 Macpherson Lane,#16-298,360084
3515,AU,No,OLIVER,WILSON,University,F,27/12/1964,Married,3,89277667,60818933,Oliverwilson3515@Gmail.Com,HDB5,1 Marsiling Drive,#19-59,730001
3516,SG,SG,WEI YANG,KHOO,Secondary,M,26/5/1964,Single,0,82746584,64290029,WeiYangkhoo3516@Gmail.Com,HDB5,772 Pasir Ris Street 71,#06-366,510772
3517,CN,No,YALAN,FU,University,F,25/4/1939,Widowed,0,97878273,68489540,Yalanfu3517@Gmail.Com,HDB5,Blk 21 Old Airport Road,#12-529,390021
3518,ID,No,TAGUH,KURNIA,Diploma,M,28/8/1980,Married,3,92837874,69539589,Taguhkurnia3518@Gmail.Com,BUN,13 Lentor Place,,789000
3519,SG,SG,EMMA,FANG,Diploma,F,23/9/1954,Married,5,89372877,65432949,Emmafang3519@Gmail.Com,HDB5,1 Eunos Crescent,#03-250,400001
3520,SG,SG,AMANDA,PONG,University,F,28/2/1971,Married,0,80988983,64823800,Amandapong3520@Gmail.Com,HDB2,501A Wellington Circle,#14-22,751501
3521,SG,SG,MURPHY,LIM,University,F,25/2/1979,Single,0,89273811,62214415,Murphylim3521@Gmail.Com,PC,23 Palm Grove Avenue,#02-33 Zhe,547325
3522,IN,No,FADI,CHACKO,University,M,24/1/1949,Single,0,90289489,63289435,Fadichacko3522@Gmail.Com,HDB3,Blk 113 Lorong 3 Geylang,#06-305,381113
3523,PH,No,DATU,NIPAY,University,F,23/9/1979,Single,0,89785811,68038943,Datunipay3523@Gmail.Com,PC,193 Tagore Avenue,#06-20 Gre,787768
3524,MY,No,AZLAN,IYER,Post Secondary,M,25/9/1949,Divorced,0,89902808,65932995,Azlaniyer3524@Gmail.Com,PC,193 Tagore Avenue,#09-20 Gre,787768
3525,SG,SG,MIN CHUAN,AW,Secondary,M,12/2/1979,Single,0,82920018,69390439,MinChuanaw3525@Gmail.Com,HDB2,2A Joo Seng Road,#04-01,361002
3526,SG,SG,MARGARET,BAI,Secondary,F,2/11/1954,Married,1,84958944,65909030,Margaretbai3526@Gmail.Com,HDB5,305D Anchorvale Link,#05-31,544305
3527,SG,SG,DOROTHY,KANG,Post Secondary,F,14/2/1986,Single,0,85772945,63223349,Dorothykang3527@Gmail.Com,HDB4,684C Woodlands Drive 62,#07-163,733684
3528,SG,SG,ARNOL,CHOO,Secondary,M,3/11/1980,Married,1,85902893,62002145,Arnolchoo3528@Gmail.Com,HDB5,315 Ubi Avenue 1,#05-395,400315
3529,SG,SG,JEREMY,SENG,University,M,13/10/1967,Married,2,89264353,62148417,Jeremyseng3529@Gmail.Com,PC,36 Bunga Rampai Place,#05-134 Oa,539727
3530,SG,SG,JOEL,SIM,Secondary,M,20/1/1979,Married,1,85904208,62846997,Joelsim3530@Gmail.Com,HDB4,314 Jurong East Street 32,#06-237,600314
3531,SG,SG,AH KUM,KOH,University,M,13/8/1954,Divorced,0,85688847,67894343,AhKumkoh3531@Gmail.Com,HDB2,28 Elizabeth Drive,#16-58,660028
3532,SG,SG,WAYNE,FWA,Secondary,M,20/7/1969,Married,4,89394932,61454111,Waynefwa3532@Gmail.Com,HDB2,5 Pine Close,#11-141,391005
3533,SG,SG,HENRY,LIU,Secondary,M,19/11/1954,Single,0,89188833,62334989,Henryliu3533@Gmail.Com,HDB5,122 Toa Payoh Lor 2,#15-06,310122
3534,SG,SG,VIVIAN,AW,Post Secondary,F,7/10/1974,Married,0,84774783,62323345,Vivianaw3534@Gmail.Com,HDB4,215A Jurong East Street 21,#17-429,601215
3535,SG,SG,MANDY,PONG,Secondary,F,24/9/1959,Single,0,81009083,69753346,Mandypong3535@Gmail.Com,PC,474 Upper East Coast Road,#08-16 Ald,466515
3536,PH,No,ISKA,GONZALES,Diploma,F,8/1/1976,Single,0,89830033,64388993,Iskagonzales3536@Gmail.Com,PC,54 Canberra Drive,#08-38 Yis,768433
3537,SG,SG,GERALD,TOH,Secondary,M,16/7/1962,Married,0,89460081,68934889,Geraldtoh3537@Gmail.Com,HDB2,404 Fernvale Lane,#04-01,790404
3538,SG,SG,KATHERINE,LEO,University,F,18/7/1965,Married,4,87937889,62111045,Katherineleo3538@Gmail.Com,SDH,Phoenix Rise 2,,689093
3539,SG,SG,JEAN,ZENG,University,F,8/3/1986,Single,0,83080948,68433879,Jeanzeng3539@Gmail.Com,HDB5,Blk 116 Aljunied Avenue 2,#20-529,380116
3540,SG,SG,WINNY,FWA,Below Secondary,F,4/5/1964,Married,0,82048845,68094234,Winnyfwa3540@Gmail.Com,SDH,47 Lengkok Merak,,248880
3541,SG,SG,WENQIANG,FAN,Diploma,M,31/8/1951,Single,0,80028844,62334898,Wenqiangfan3541@Gmail.Com,HDB3,Blk 124 Geylang East Avenue 1,#06-305,380124
3542,SG,SG,WEI YANG,AW,Post Secondary,M,25/9/1979,Married,0,82084855,66712349,WeiYangaw3542@Gmail.Com,PC,Hillview Avenue,#06-52,679050
3543,PH,No,CHONO,MATANO,University,M,1/6/1959,Single,0,89247805,63015757,Chonomata3543@Gmail.Com,PC,Blk 116 Aljunied Avenue 2,#11-515,380116
3544,SG,SG,SHAO WEI,BAI,University,M,18/11/1980,Married,1,89928384,65212154,ShaoWeibai3544@Gmail.Com,HDB4,153 Gangsa Road,#13-325,670153
3545,SG,SG,JIAJUN,CHOW,Post Secondary,M,22/3/1979,Married,0,84985441,62489324,Jiajunchow3545@Gmail.Com,HDB5,Blk 802 French Road,#14-317,200802
3546,SG,SG,GEORGINA,GAN,Secondary,F,16/5/1979,Married,2,83874875,60833458,Georginagan3546@Gmail.Com,HDB4,2 Upper Boon Keng Road,#13-01,380002
3547,ID,No,VITO,HARTANTO,Secondary,M,22/1/1960,Single,0,89992084,63439999,Vitohartanto3547@Gmail.Com,PC,193 Tagore Avenue,#05-20 Gre,787768
3548,SG,SG,LAURA,GAN,Diploma,M,3/6/1979,Single,0,89874983,67893889,Lauragan3548@Gmail.Com,PC,521 Yio Chu Kang Road,#10-42 The,787065
3549,SG,SG,JOSHUA,HAN,University,M,24/5/1974,Married,1,82989744,67599422,Joshuahan3549@Gmail.Com,HDB4,2A Geylang Serai,#17-11,403002
3550,SG,SG,AH KUM,FWA,University,M,7/9/1974,Married,1,89237555,62111578,AhKumfwa3550@Gmail.Com,HDB5,622 Jurong West St 61,#08-179,640622
3551,SG,SG,BEN,SIM,Below Secondary,M,19/6/1944,Married,2,89235102,61524584,Bensim3551@Gmail.Com,HDB3,248 Choa Chu Kang Avenue 2,#08-278,680248
3552,IN,No,TALLI,MANI,University,F,1/9/1984,Married,0,82080984,65933489,Tallimani3552@Gmail.Com,TH,589 Upper Changi Road,,487000
3553,SG,SG,SHUTING,NEO,Secondary,F,21/4/1964,Single,0,85568378,67993349,Shutingneo3553@Gmail.Com,HDB5,714 Clementi West St 2,#09-147,120714
3554,SG,SG,MIKE,YOW,Post Secondary,M,16/12/1947,Married,2,92748335,67899545,Mikeyow3554@Gmail.Com,PC,Blk 131 Geylang East Avenue 1,#16-326,380131
3555,SG,SG,ETHAN,KHOO,Diploma,M,16/12/1978,Married,2,89230933,62335416,Ethankhoo3555@Gmail.Com,HDB5,Blk 44 Owen Road,#08-317,210044
3556,SG,SG,SCARLET,CHONG,Below Secondary,F,22/2/1949,Widowed,0,83999999,62234899,Scarletchong3556@Gmail.Com,HDB5,298D Compassvale Street,#04-52,544298
3557,SG,SG,DONALD,WEN,Secondary,M,20/3/1959,Married,0,89774799,62548241,Donaldwen3557@Gmail.Com,PC,81 Kovan Road,#04-29 Kov,548173
3558,SG,SG,PEITING,FWA,Below Secondary,F,23/4/1960,Married,2,89878767,64390343,Peitingfwa3558@Gmail.Com,HDB3,8 Yung Kuang Road,#06-94,610008
3559,SG,SG,KIMBERLY,FWA,Secondary,F,3/11/1970,Married,1,89976767,64932996,Kimberlyfwa3559@Gmail.Com,HDB4,204A Compassvale Drive,#10-445,541204
3560,SG,SG,ZHI LING,ZHANG,Post Secondary,F,24/12/1970,Single,0,89989890,62589333,ZhiLingzhang3560@Gmail.Com,PC,Blk 13 Old Airport Road,#12-693,390013
3561,SG,SG,JACK,NGIAM,Secondary,M,6/2/1974,Married,1,86677990,63459045,Jackngiam3561@Gmail.Com,PC,36 Shelford Road,#12-10 Wat,288429
3562,SG,SG,SANDY,CHIA,Secondary,F,21/6/1978,Single,0,86633646,63499046,Sandychia3562@Gmail.Com,HDB5,764 Pasir Ris Street 71,#08-246,510764
3563,SG,SG,TAYLOR,CAI,Below Secondary,M,12/4/1950,Married,1,86678865,62051847,Taylorcai3563@Gmail.Com,HDB5,112 Edgefield Plains,#07-382,820112
3564,SG,SG,ARNOL,LU,Secondary,M,19/11/1979,Married,2,86787800,62212487,Arnollu3564@Gmail.Com,HDB5,168 Woodlands Street 11,#06-127,730168
3565,SG,SG,ARIAL,NGO,University,F,12/7/1959,Married,4,89219852,62144000,Arialngo3565@Gmail.Com,HDB4,2 Teban Gardens Road,#10-363,600002
3566,SG,SG,HUILING,TOH,University,F,24/7/1965,Married,2,86687788,61234567,Huilingtoh3566@Gmail.Com,HDB5,318B Anchorvale Link,#14-253,542318
3567,SG,SG,WINNIE,LEUNG,Below Secondary,F,20/9/1979,Married,1,89216918,68821444,Winnieleung3567@Gmail.Com,HDB2,4A Joo Seng Road,#02-01,361004
3568,SG,SG,HIKER,KHOO,University,M,23/11/1969,Single,0,89216665,62524584,Hikerkhoo3568@Gmail.Com,PC,61 Paya Lebar Crescent,#02-11 Tri,534210
3569,SG,SG,CLARA,CHEN,Secondary,F,13/10/1979,Married,1,89216062,65773916,Clarachen3569@Gmail.Com,HDB4,283 Choa Chu Kang Avenue 3,#12-396,680283
3570,SG,SG,ASHER,LAN,Post Secondary,M,28/3/1954,Divorced,0,86788890,67832557,Asherlan3570@Gmail.Com,HDB5,438 Choa Chu Kang Avenue 4,#10-471,680438
3571,SG,SG,KENDRICK,WEE,Post Secondary,M,9/6/1939,Married,0,88865446,62147410,Kendrickwee3571@Gmail.Com,HDB4,542 Serangoon North Avenue 4,#04-31,550542
3572,SG,SG,EMMA,HAN,Secondary,F,24/12/1986,Single,0,87966657,63899034,Emmahan3572@Gmail.Com,AP,325 Bukit Timah Road,#07-387 Ci,259714
3573,PH,No,DALISAY,SINGSON,University,F,1/1/1939,Widowed,1,88877675,67990333,Dalisaysingson3573@Gmail.Com,HDB3,Blk 435 Tampines Street 43,#04-305,520435
3574,CN,No,SHIZHEN,DING,University,F,12/7/1954,Married,4,88664434,65367597,Shizhending3574@Gmail.Com,TH,Pavilion Circle 2,,679227
3575,IN,No,VAISAKTHI,LALLA,Secondary,F,21/7/1964,Married,2,88689006,67823456,Vaisakthilalla3575@Gmail.Com,HDB5,Blk 2 Kitchener Road,#10-317,200002
3576,SG,SG,CHARLENE,HUIN,Secondary,F,13/11/1975,Married,2,88667655,67823487,Charlenehuin3576@Gmail.Com,HDB4,266 Toh Guan Road,#07-39,600266
3577,SG,SG,SHAO WEI,BAI,University,M,10/8/1979,Married,4,89207739,61153377,ShaoWeibai3577@Gmail.Com,HDB3,562 Choa Chu Kang Street 52,#12-278,680562
3578,SG,SG,KENNETH,TEO,Diploma,M,4/5/1976,Married,3,99976557,62350005,Kennethteo3578@Gmail.Com,HDB5,1 Pine Close,#08-161,390001
3579,US,No,DANIEL,THOMAS,Secondary,M,25/1/1959,Married,4,99786720,60412458,Danielthomas3579@Gmail.Com,PC,64 Woodlands Drive 16,#04-44 La,737894
